Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.0152,0.01508,9,2.309493065,2.579698499,2.139,3.607,3.5243,0.21,8,0.612,0.442,127.61,70.79,45.81,35.46,29.08,2,-5.58E-08,0,6.76E-01,3.08E-01,2.04E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.249,-2.667,-0.684,-4.018,0.779,-0.709,-6.13,-7.007,-7.348
0.0152,0.01508,9,2.309495926,2.579698587,2.137,3.549,3.532,0.299,8,0.612,0.443,106.96,60.25,39.28,30.33,24.86,2,-4.39E-08,0,6.76E-01,3.08E-01,2.05E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.102,-2.712,-0.946,-4.013,0.612,-0.99,-5.957,-6.826,-7.15
0.0152,0.01508,9,2.309499741,2.579698703,2.135,3.6,3.5251,0.22,8,0.613,0.443,125.04,69.48,45,34.82,28.56,2,-5.44E-08,0,6.76E-01,3.08E-01,2.05E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.23,-2.67,-0.713,-4.016,0.761,-0.741,-6.108,-6.985,-7.324
0.0152,0.01508,9,2.309504747,2.579698856,2.132,3.695,3.5125,0.074,8,0.613,0.444,166.82,90.4,57.86,44.95,36.88,2,-9.02E-08,0,6.76E-01,3.08E-01,2.05E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.467,-2.529,-0.171,-3.951,1.113,-0.149,-6.387,-7.276,-7.643
0.0152,0.01508,9,2.309511185,2.579699052,2.128,3.784,3.5005,-0.064,8,0.614,0.444,219.2,115.97,73.4,57.23,46.99,2,-2.30E-07,0,6.76E-01,3.08E-01,2.05E-03,2.41E-03,6.16E-03,-1,1.57E-02,-4.69,-2.367,0.345,-3.848,1.467,0.429,-6.649,-7.55,-7.943
0.0152,0.01508,9,2.309518814,2.579699285,2.124,3.844,3.4924,-0.157,8,0.614,0.444,263.6,137.22,86.18,67.37,55.34,2,-4.31E-07,0,6.76E-01,3.08E-01,2.05E-03,2.41E-03,6.16E-03,-1,1.57E-02,-4.839,-2.271,0.621,-3.781,1.688,0.748,-6.823,-7.732,-8.142
0.0152,0.01508,9,2.309527636,2.579699555,2.119,3.873,3.4882,-0.205,8,0.615,0.443,289.5,149.44,93.5,73.19,60.13,2,-5.92E-07,0.01,6.76E-01,3.08E-01,2.05E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.914,-2.232,0.726,-3.754,1.795,0.873,-6.908,-7.823,-8.241
0.0152,0.01508,9,2.309538126,2.579699875,2.112,3.885,3.4864,-0.224,8,0.616,0.441,300.78,154.72,96.64,75.7,62.19,2,-6.73E-07,0.01,6.76E-01,3.08E-01,2.04E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.942,-2.223,0.75,-3.747,1.832,0.903,-6.941,-7.857,-8.278
0.0152,0.01508,9,2.309550047,2.579700239,2.105,3.889,3.4855,-0.234,8,0.618,0.437,306.07,157.17,98.09,76.86,63.15,2,-7.12E-07,0.01,6.76E-01,3.08E-01,2.02E-03,2.42E-03,6.16E-03,-1,1.56E-02,-4.953,-2.216,0.763,-3.742,1.853,0.92,-6.954,-7.871,-8.294
0.0152,0.01508,9,2.309550285,2.579700246,2.105,3.918,3.4816,-0.279,8,0.618,0.49,334.7,170.52,106.03,83.19,68.36,1,-9.65E-07,0.02,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-5.026,-2.196,0.816,-3.73,1.944,0.987,-7.035,-7.958,-8.389
0.0152,0.01508,9,2.309551001,2.579700268,2.104,3.805,3.4968,-0.105,8,0.618,0.49,237.08,124.51,78.52,61.32,50.35,2,-2.97E-07,0,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.743,-2.309,0.486,-3.803,1.58,0.59,-6.713,-7.618,-8.018
0.0152,0.01508,9,2.30955267,2.579700319,2.103,3.632,3.5201,0.162,8,0.618,0.49,139.8,76.92,49.57,38.44,31.53,2,-6.48E-08,0,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.309,-2.617,-0.511,-3.995,0.898,-0.525,-6.205,-7.086,-7.436
0.0152,0.01508,9,2.309555292,2.579700399,2.101,3.572,3.5281,0.253,8,0.618,0.491,116.65,65.21,42.34,32.75,26.85,2,-5.08E-08,0,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.16,-2.678,-0.806,-4.004,0.706,-0.842,-6.028,-6.902,-7.234
0.0152,0.01508,9,2.309558868,2.579700508,2.099,3.623,3.5212,0.174,8,0.618,0.491,136.33,75.17,48.5,37.59,30.83,2,-6.28E-08,0,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.287,-2.623,-0.549,-3.994,0.874,-0.565,-6.179,-7.059,-7.407
0.0152,0.01508,9,2.309563398,2.579700646,2.095,3.715,3.5086,0.031,8,0.619,0.491,180.99,97.33,62.06,48.3,39.63,2,-1.18E-07,0,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.517,-2.456,0.021,-3.9,1.246,0.061,-6.45,-7.343,-7.719
0.0152,0.01508,9,2.309569359,2.579700828,2.091,3.801,3.4967,-0.104,8,0.619,0.491,236.41,124.15,78.3,61.15,50.21,2,-2.93E-07,0,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.733,-2.297,0.498,-3.792,1.591,0.602,-6.704,-7.609,-8.009
0.0152,0.01508,9,2.309576273,2.579701039,2.086,3.859,3.4886,-0.195,8,0.62,0.49,283.2,146.34,91.61,71.73,58.92,2,-5.39E-07,0.01,6.76E-01,3.09E-01,2.27E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.878,-2.209,0.742,-3.73,1.805,0.888,-6.872,-7.786,-8.202
0.0152,0.01508,9,2.309584618,2.579701294,2.079,3.888,3.4844,-0.243,8,0.621,0.489,310.82,159.26,99.31,77.87,63.97,2,-7.37E-07,0.01,6.76E-01,3.09E-01,2.26E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.951,-2.191,0.794,-3.719,1.891,0.955,-6.956,-7.873,-8.298
0.0152,0.01508,9,2.309594154,2.579701585,2.072,3.9,3.4825,-0.263,8,0.622,0.487,323.51,165.13,102.79,80.65,66.26,1,-8.41E-07,0.01,6.76E-01,3.09E-01,2.25E-03,2.41E-03,6.16E-03,-1,1.59E-02,-4.979,-2.176,0.825,-3.708,1.939,0.992,-6.988,-7.909,-8.337
0.0152,0.01508,9,2.309605122,2.57970192,2.064,3.905,3.4815,-0.274,8,0.623,0.483,330.26,168.21,104.62,82.12,67.47,1,-8.98E-07,0.02,6.76E-01,3.09E-01,2.23E-03,2.41E-03,6.16E-03,-1,1.58E-02,-4.992,-2.165,0.844,-3.698,1.968,1.015,-7.002,-7.925,-8.356
0.0152,0.01508,9,2.30960536,2.579701927,2.064,3.942,3.4764,-0.331,8,0.623,0.55,364.1,186.6,115.51,90.81,74.63,1,-1.32E-06,0.03,6.75E-01,3.09E-01,2.54E-03,2.41E-03,6.16E-03,-1,1.62E-02,-5.084,-2.146,0.909,-3.689,2.09,1.093,-7.101,-8.031,-8.474
0.0152,0.01508,9,2.309606075,2.579701949,2.063,3.829,3.4919,-0.156,8,0.623,0.55,261.55,136.02,85.41,66.83,54.88,2,-4.07E-07,0,6.75E-01,3.09E-01,2.54E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.802,-2.222,0.676,-3.733,1.739,0.807,-6.787,-7.697,-8.106
0.0152,0.01508,9,2.309607744,2.579702,2.061,3.658,3.5154,0.108,8,0.623,0.551,154.67,84.3,54.09,42.03,34.47,2,-7.64E-08,0,6.75E-01,3.09E-01,2.55E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.374,-2.528,-0.265,-3.934,1.065,-0.257,-6.285,-7.171,-7.532
0.0152,0.01508,9,2.309610367,2.57970208,2.059,3.597,3.5236,0.201,8,0.623,0.551,128.49,71.2,46.03,35.68,29.25,2,-5.98E-08,0,6.75E-01,3.09E-01,2.55E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.222,-2.622,-0.62,-3.978,0.835,-0.643,-6.106,-6.984,-7.326
0.0152,0.01508,9,2.309613943,2.579702189,2.056,3.647,3.5166,0.123,8,0.624,0.551,150.15,82.05,52.7,40.94,33.57,2,-7.37E-08,0,6.75E-01,3.09E-01,2.55E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.347,-2.543,-0.322,-3.941,1.03,-0.319,-6.254,-7.139,-7.497
0.0152,0.01508,9,2.309618712,2.579702335,2.051,3.737,3.5041,-0.018,8,0.624,0.551,198.48,105.77,67.16,52.37,42.98,2,-1.59E-07,0,6.75E-01,3.09E-01,2.55E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.571,-2.368,0.235,-3.833,1.403,0.299,-6.519,-7.417,-7.801
0.0152,0.01508,9,2.309624434,2.57970251,2.046,3.82,3.4923,-0.15,8,0.625,0.551,257.79,134.17,84.28,65.96,54.16,2,-3.84E-07,0,6.75E-01,3.09E-01,2.55E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.781,-2.214,0.674,-3.724,1.738,0.802,-6.765,-7.674,-8.083
0.0152,0.01508,9,2.309631586,2.579702728,2.039,3.876,3.4843,-0.239,8,0.625,0.55,307.55,157.52,98.23,77.06,63.3,1,-6.96E-07,0.01,6.75E-01,3.09E-01,2.54E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.92,-2.161,0.822,-3.689,1.916,0.983,-6.926,-7.844,-8.268
0.0152,0.01508,9,2.309639692,2.579702976,2.031,3.904,3.4801,-0.286,8,0.626,0.549,336.97,171.12,106.3,83.51,68.61,1,-9.43E-07,0.02,6.75E-01,3.09E-01,2.54E-03,2.41E-03,6.16E-03,-1,1.62E-02,-4.99,-2.134,0.884,-3.669,2.017,1.059,-7.004,-7.928,-8.361
0.0152,0.01508,9,2.309649468,2.579703274,2.022,3.915,3.4782,-0.306,8,0.627,0.548,348.76,177.42,110.03,86.5,71.07,1,-1.07E-06,0.02,6.75E-01,3.09E-01,2.53E-03,2.41E-03,6.16E-03,-1,1.62E-02,-5.017,-2.125,0.908,-3.663,2.059,1.088,-7.035,-7.962,-8.398
0.0152,0.01508,9,2.309660435,2.579703609,2.012,3.92,3.4771,-0.318,8,0.628,0.545,353.47,180.88,112.06,88.14,72.41,1,-1.15E-06,0.02,6.75E-01,3.09E-01,2.52E-03,2.41E-03,6.16E-03,-1,1.61E-02,-5.029,-2.115,0.926,-3.656,2.088,1.108,-7.049,-7.977,-8.416
0.0152,0.01508,9,2.309660673,2.579703616,2.012,3.964,3.4709,-0.387,8,0.628,0.623,388.52,204.85,126.2,99.44,81.73,1,-1.82E-06,0.04,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-5.14,-2.087,1.013,-3.641,2.259,1.209,-7.161,-8.101,-8.557
0.0152,0.01508,9,2.309661388,2.579703638,2.011,3.851,3.4866,-0.211,8,0.628,0.623,289.9,149.12,93.19,73.09,60.02,2,-5.62E-07,0.01,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.857,-2.151,0.812,-3.674,1.885,0.964,-6.858,-7.773,-8.192
0.0152,0.01508,9,2.309663057,2.579703689,2.009,3.682,3.5102,0.052,8,0.628,0.623,171.93,92.75,59.21,46.12,37.83,2,-9.70E-08,0,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.435,-2.422,0.012,-3.858,1.256,0.045,-6.363,-7.255,-7.627
0.0152,0.01508,9,2.309665442,2.579703762,2.005,3.62,3.5187,0.147,8,0.628,0.623,142.22,78.06,50.22,39.02,31.99,2,-7.12E-08,0,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.281,-2.544,-0.392,-3.93,0.994,-0.399,-6.181,-7.064,-7.417
0.0152,0.01508,9,2.309668779,2.579703863,2.001,3.67,3.5116,0.068,8,0.629,0.623,166.21,89.93,57.49,44.76,36.71,2,-8.75E-08,0,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.404,-2.438,-0.052,-3.866,1.216,-0.026,-6.327,-7.218,-7.587
0.0152,0.01508,9,2.309673309,2.579704002,1.995,3.757,3.4991,-0.071,8,0.629,0.622,218.94,115.49,73,57.05,46.82,2,-2.17E-07,0,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.623,-2.26,0.483,-3.746,1.588,0.574,-6.587,-7.49,-7.884
0.0152,0.01508,9,2.309679031,2.579704176,1.988,3.838,3.4874,-0.2,8,0.629,0.622,283.07,145.82,91.2,71.53,58.73,2,-5.13E-07,0,6.74E-01,3.10E-01,2.88E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.826,-2.136,0.819,-3.658,1.885,0.969,-6.824,-7.739,-8.156
0.0152,0.01508,9,2.309685707,2.57970438,1.979,3.892,3.4794,-0.288,8,0.63,0.621,336.7,170.65,105.96,83.32,68.44,1,-9.13E-07,0.01,6.74E-01,3.10E-01,2.87E-03,2.41E-03,6.16E-03,-1,1.65E-02,-4.96,-2.097,0.921,-3.633,2.055,1.099,-6.978,-7.902,-8.335
0.0152,0.01508,9,2.309693575,2.57970462,1.969,3.919,3.4752,-0.334,8,0.631,0.62,358.16,185.22,114.57,90.22,74.11,1,-1.23E-06,0.02,6.74E-01,3.10E-01,2.87E-03,2.41E-03,6.16E-03,-1,1.65E-02,-5.027,-2.08,0.973,-3.624,2.15,1.159,-7.051,-7.981,-8.423
0.0152,0.01508,9,2.309702873,2.579704904,1.958,3.929,3.4731,-0.355,8,0.632,0.618,367.97,192.21,118.68,93.53,76.83,1,-1.40E-06,0.03,6.74E-01,3.10E-01,2.86E-03,2.41E-03,6.16E-03,-1,1.65E-02,-5.054,-2.062,1.01,-3.61,2.214,1.2,-7.079,-8.012,-8.459
0.0152,0.01508,9,2.309713364,2.579705224,1.944,3.934,3.4719,-0.368,8,0.633,0.616,373.38,196.27,121.06,95.45,78.42,1,-1.51E-06,0.03,6.74E-01,3.10E-01,2.85E-03,2.41E-03,6.16E-03,-1,1.65E-02,-5.065,-2.046,1.036,-3.597,2.256,1.229,-7.091,-8.027,-8.477
0.0152,0.01508,9,2.309713602,2.579705232,1.944,3.985,3.4646,-0.448,8,0.633,0.701,416.95,226.7,138.92,109.77,90.21,1,-2.56E-06,0.07,6.73E-01,3.11E-01,3.24E-03,2.40E-03,6.16E-03,-1,1.69E-02,-5.192,-2.009,1.156,-3.577,2.48,1.36,-7.213,-8.165,-8.638
0.0152,0.01508,9,2.309714317,2.579705253,1.942,3.872,3.4807,-0.271,8,0.633,0.701,324.47,164.76,102.43,80.56,66.15,1,-7.91E-07,0.01,6.73E-01,3.11E-01,3.24E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.91,-2.078,0.927,-3.61,2.045,1.101,-6.927,-7.848,-8.278
0.0152,0.01508,9,2.309715748,2.579705297,1.94,3.705,3.5044,-0.01,8,0.633,0.701,192.71,102.72,65.23,50.95,41.79,2,-1.39E-07,0,6.73E-01,3.11E-01,3.24E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.493,-2.3,0.293,-3.763,1.462,0.355,-6.439,-7.337,-7.721
0.0152,0.01508,9,2.309718132,2.57970537,1.936,3.642,3.5132,0.087,8,0.633,0.701,158.74,86.15,55.14,42.96,35.22,2,-8.64E-08,0,6.73E-01,3.11E-01,3.24E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.336,-2.421,-0.086,-3.839,1.207,-0.068,-6.254,-7.143,-7.508
0.0152,0.01508,9,2.30972147,2.579705472,1.93,3.691,3.506,0.008,8,0.633,0.701,185.7,99.3,63.15,49.31,40.44,2,-1.22E-07,0,6.73E-01,3.11E-01,3.24E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.458,-2.316,0.232,-3.771,1.422,0.286,-6.399,-7.296,-7.676
0.0152,0.01508,9,2.309725761,2.579705603,1.923,3.777,3.4934,-0.129,8,0.634,0.7,244.07,127.19,79.98,62.68,51.44,2,-3.03E-07,0,6.73E-01,3.11E-01,3.24E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.672,-2.141,0.72,-3.647,1.786,0.842,-6.654,-7.562,-7.967
0.0152,0.01508,9,2.309731007,2.579705763,1.913,3.855,3.4816,-0.257,8,0.634,0.7,314.59,160.02,99.57,78.32,64.3,1,-7.01E-07,0.01,6.73E-01,3.11E-01,3.23E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.869,-2.059,0.936,-3.59,2.043,1.106,-6.883,-7.804,-8.231
0.0152,0.01508,9,2.309737682,2.579705967,1.902,3.907,3.4736,-0.344,8,0.635,0.699,357.91,186.86,115.45,91.04,74.77,1,-1.23E-06,0.02,6.73E-01,3.11E-01,3.23E-03,2.40E-03,6.16E-03,-1,1.69E-02,-4.999,-2.031,1.026,-3.576,2.208,1.215,-7.028,-7.959,-8.401
0.0152,0.01508,9,2.309745312,2.5797062,1.889,3.933,3.4692,-0.39,8,0.635,0.698,380.69,202.8,124.82,98.57,80.97,1,-1.65E-06,0.04,6.73E-01,3.11E-01,3.23E-03,2.40E-03,6.16E-03,-1,1.69E-02,-5.063,-2,1.099,-3.554,2.339,1.297,-7.094,-8.033,-8.488
0.0152,0.01508,9,2.309754133,2.579706469,1.874,3.943,3.467,-0.412,8,0.636,0.696,391.65,210.8,129.5,102.35,84.08,1,-1.89E-06,0.04,6.73E-01,3.11E-01,3.22E-03,2.40E-03,6.16E-03,-1,1.69E-02,-5.088,-1.983,1.137,-3.542,2.401,1.338,-7.121,-8.063,-8.523
0.0152,0.01508,9,2.309764147,2.579706774,1.857,3.948,3.4655,-0.427,8,0.637,0.693,398.21,215.84,132.42,104.73,86.03,1,-2.04E-06,0.05,6.73E-01,3.11E-01,3.21E-03,2.40E-03,6.16E-03,-1,1.69E-02,-5.099,-1.967,1.167,-3.529,2.445,1.369,-7.133,-8.078,-8.541
0.0152,0.01508,9,2.309764385,2.579706782,1.857,4.004,3.4572,-0.517,8,0.637,0.784,451.67,254,154.7,122.65,100.79,1,-3.70E-06,0.11,6.71E-01,3.11E-01,3.63E-03,2.40E-03,6.16E-03,-1,1.73E-02,-5.241,-1.904,1.356,-3.491,2.771,1.567,-7.256,-8.225,-8.718
0.0152,0.01508,9,2.309765101,2.579706804,1.855,3.892,3.4735,-0.34,8,0.637,0.784,352.34,184.34,113.9,89.88,73.8,1,-1.15E-06,0.02,6.71E-01,3.11E-01,3.62E-03,2.40E-03,6.16E-03,-1,1.73E-02,-4.96,-1.999,1.054,-3.542,2.228,1.243,-6.993,-7.922,-8.363
0.0152,0.01508,9,2.309766531,2.579706847,1.851,3.727,3.4974,-0.08,8,0.637,0.783,219.37,115.21,72.71,56.98,46.73,2,-2.06E-07,0,6.71E-01,3.11E-01,3.62E-03,2.40E-03,6.16E-03,-1,1.73E-02,-4.548,-2.137,0.636,-3.629,1.728,0.737,-6.517,-7.422,-7.819
0.0152,0.01508,9,2.309768677,2.579706913,1.846,3.663,3.5065,0.019,8,0.638,0.781,179.97,96.32,61.28,47.9,39.27,2,-1.08E-07,0,6.71E-01,3.11E-01,3.61E-03,2.40E-03,6.16E-03,-1,1.73E-02,-4.389,-2.263,0.269,-3.716,1.464,0.32,-6.328,-7.224,-7.603
0.0152,0.01508,9,2.309772015,2.579707015,1.838,3.712,3.4991,-0.061,8,0.638,0.779,210.83,111.11,70.22,55.02,45.12,2,-1.80E-07,0,6.71E-01,3.11E-01,3.60E-03,2.40E-03,6.16E-03,-1,1.73E-02,-4.509,-2.148,0.59,-3.634,1.692,0.681,-6.473,-7.376,-7.77
0.0152,0.01508,9,2.309776068,2.579707138,1.829,3.795,3.4865,-0.197,8,0.638,0.777,276.67,141.96,88.73,69.78,57.26,1,-4.38E-07,0,6.71E-01,3.11E-01,3.59E-03,2.40E-03,6.16E-03,-1,1.73E-02,-4.718,-2.016,0.939,-3.538,2.005,1.092,-6.72,-7.636,-8.053
0.0152,0.01508,9,2.309781313,2.579707298,1.816,3.872,3.4748,-0.323,8,0.639,0.775,341.41,177.99,110.1,86.9,71.34,1,-9.97E-07,0.01,6.71E-01,3.11E-01,3.58E-03,2.40E-03,6.16E-03,-1,1.73E-02,-4.909,-1.974,1.066,-3.515,2.226,1.253,-6.94,-7.868,-8.306
0.0152,0.01508,9,2.309787512,2.579707488,1.802,3.922,3.4668,-0.409,8,0.639,0.773,383.95,207.38,127.38,100.79,82.77,1,-1.73E-06,0.04,6.71E-01,3.11E-01,3.57E-03,2.40E-03,6.16E-03,-1,1.73E-02,-5.035,-1.94,1.173,-3.497,2.423,1.373,-7.073,-8.013,-8.47
0.0152,0.01508,9,2.309794903,2.579707713,1.785,3.947,3.4624,-0.456,8,0.64,0.772,408.55,225.03,137.68,109.12,89.62,1,-2.32E-06,0.06,6.72E-01,3.11E-01,3.57E-03,2.40E-03,6.16E-03,-1,1.73E-02,-5.097,-1.91,1.249,-3.478,2.555,1.455,-7.134,-8.083,-8.552
0.0152,0.01508,9,2.309803248,2.579707968,1.765,3.956,3.4601,-0.479,8,0.641,0.773,420.86,234.26,143.04,113.47,93.2,1,-2.67E-06,0.07,6.71E-01,3.11E-01,3.57E-03,2.40E-03,6.16E-03,-1,1.73E-02,-5.121,-1.875,1.315,-3.449,2.663,1.525,-7.154,-8.11,-8.587
0.0152,0.01508,9,2.309813023,2.579708266,1.743,3.961,3.4584,-0.495,8,0.642,0.776,428.7,240.42,146.59,116.39,95.59,1,-2.91E-06,0.08,6.71E-01,3.11E-01,3.59E-03,2.40E-03,6.16E-03,-1,1.73E-02,-5.131,-1.851,1.366,-3.429,2.731,1.577,-7.162,-8.121,-8.603
0.0152,0.01508,9,2.309813261,2.579708274,1.742,4.023,3.4492,-0.595,8,0.642,0.837,493.62,287.8,174.05,138.57,113.85,1,-5.61E-06,0.18,6.71E-01,3.12E-01,3.87E-03,2.39E-03,6.16E-03,-1,1.76E-02,-5.287,-1.746,1.671,-3.361,3.215,1.885,-7.273,-8.267,-8.791
0.0152,0.01508,9,2.309813976,2.579708295,1.739,3.911,3.4656,-0.418,8,0.642,0.837,383.87,208.94,128.19,101.58,83.39,1,-1.75E-06,0.03,6.71E-01,3.12E-01,3.87E-03,2.39E-03,6.16E-03,-1,1.76E-02,-5.007,-1.902,1.214,-3.459,2.465,1.416,-7.051,-7.991,-8.448
0.0152,0.01508,9,2.309815407,2.579708339,1.734,3.748,3.4893,-0.161,8,0.642,0.838,254.83,131.28,82.24,64.73,53.08,1,-3.21E-07,0,6.71E-01,3.12E-01,3.87E-03,2.39E-03,6.16E-03,-1,1.76E-02,-4.6,-1.959,0.973,-3.476,2.017,1.116,-6.594,-7.507,-7.919
0.0152,0.01508,9,2.309817553,2.579708405,1.726,3.683,3.4985,-0.062,8,0.642,0.839,208.64,109.63,69.23,54.36,44.55,2,-1.66E-07,0,6.70E-01,3.12E-01,3.88E-03,2.39E-03,6.16E-03,-1,1.76E-02,-4.439,-2.06,0.688,-3.548,1.785,0.783,-6.404,-7.308,-7.703
0.0152,0.01508,9,2.309820414,2.579708492,1.715,3.731,3.491,-0.143,8,0.642,0.841,244.95,126.58,79.41,62.49,51.24,1,-2.80E-07,0,6.70E-01,3.12E-01,3.88E-03,2.39E-03,6.16E-03,-1,1.76E-02,-4.558,-1.962,0.942,-3.475,1.99,1.077,-6.547,-7.459,-7.868
0.0152,0.01508,9,2.309824467,2.579708616,1.7,3.813,3.4787,-0.278,8,0.643,0.843,311.73,161.21,100.02,79.02,64.82,1,-6.77E-07,0.01,6.70E-01,3.12E-01,3.89E-03,2.39E-03,6.16E-03,-1,1.76E-02,-4.763,-1.904,1.105,-3.438,2.225,1.283,-6.787,-7.71,-8.14
0.0152,0.01508,9,2.309829474,2.579708768,1.682,3.887,3.4674,-0.402,8,0.643,0.845,370.49,201.15,123.53,97.95,80.39,1,-1.53E-06,0.03,6.70E-01,3.12E-01,3.91E-03,2.39E-03,6.16E-03,-1,1.76E-02,-4.948,-1.879,1.219,-3.432,2.449,1.419,-6.992,-7.929,-8.381
0.0152,0.01508,9,2.309835434,2.57970895,1.661,3.936,3.4599,-0.486,8,0.644,0.848,416.07,233.53,142.41,113.23,92.95,1,-2.64E-06,0.06,6.70E-01,3.12E-01,3.92E-03,2.39E-03,6.16E-03,-1,1.76E-02,-5.07,-1.836,1.349,-3.408,2.683,1.559,-7.111,-8.063,-8.537
0.0152,0.01508,9,2.309842348,2.579709161,1.635,3.96,3.4558,-0.533,8,0.645,0.852,442.59,253.12,153.75,122.45,100.53,1,-3.57E-06,0.1,6.70E-01,3.12E-01,3.94E-03,2.39E-03,6.16E-03,-1,1.76E-02,-5.13,-1.801,1.459,-3.386,2.853,1.671,-7.159,-8.123,-8.612
0.0152,0.01508,9,2.309850693,2.579709416,1.607,3.969,3.4538,-0.558,8,0.645,0.857,456.25,263.7,159.82,127.45,104.63,1,-4.18E-06,0.12,6.70E-01,3.12E-01,3.96E-03,2.39E-03,6.16E-03,-1,1.77E-02,-5.153,-1.761,1.548,-3.355,2.99,1.761,-7.17,-8.143,-8.643
0.0152,0.01508,9,2.309859991,2.5797097,1.575,3.974,3.4525,-0.576,8,0.646,0.862,465.32,271.08,164.01,130.94,107.49,1,-4.66E-06,0.14,6.70E-01,3.12E-01,3.98E-03,2.39E-03,6.16E-03,-1,1.77E-02,-5.164,-1.722,1.623,-3.323,3.104,1.837,-7.169,-8.149,-8.658
0.0152,0.01508,9,2.309859991,2.5797097,1.575,4.042,3.4432,-0.682,8,0.646,0.92,487.3,-1,-1,-1,-1,0,-9.47E-06,0.76,6.69E-01,3.13E-01,4.25E-03,2.39E-03,6.16E-03,-1,1.80E-02,-5.334,-0.821,3.231,-2.579,5.743,3.449,-6.917,-8.101,-8.821
0.0152,0.01508,9,2.309860468,2.579709714,1.574,3.93,3.4588,-0.508,8,0.646,0.92,421.33,239.41,145.66,116.08,95.26,1,-2.96E-06,0.15,6.69E-01,3.13E-01,4.25E-03,2.39E-03,6.16E-03,-1,1.80E-02,-5.055,-1.666,1.619,-3.262,3.104,1.83,-7.037,-8.018,-8.524
0.0152,0.01508,9,2.309861183,2.579709736,1.573,3.769,3.4818,-0.255,8,0.646,0.92,292.35,151.56,94.13,74.51,61.08,1,-5.50E-07,0.01,6.69E-01,3.13E-01,4.25E-03,2.39E-03,6.16E-03,-1,1.80E-02,-4.651,-1.844,1.151,-3.375,2.259,1.321,-6.665,-7.586,-8.013
0.0152,0.01508,9,2.309862137,2.579709765,1.571,3.703,3.4922,-0.148,8,0.646,0.919,243.24,124.88,78.23,61.76,50.6,1,-2.76E-07,0,6.69E-01,3.13E-01,4.25E-03,2.39E-03,6.16E-03,-1,1.80E-02,-4.487,-1.919,0.97,-3.428,2.032,1.099,-6.472,-7.381,-7.79
0.0152,0.01508,9,2.309863806,2.579709816,1.568,3.75,3.4873,-0.215,8,0.647,0.919,275.7,140.94,87.81,69.45,56.91,1,-4.50E-07,0.01,6.69E-01,3.13E-01,4.24E-03,2.39E-03,6.16E-03,-1,1.80E-02,-4.605,-1.909,1.055,-3.431,2.127,1.205,-6.603,-7.517,-7.936
